tract_fips_2020,Tract_fips_2022,tract_name,town_name,town_fips_2020,town_fips_2022,county_name,county_fips_2020,ce_name_2022,ce_fips_2022,2010zip5,PUMA2020code,PUMA2020name,school_district_code,school_district_name
9009150400,9170150400,1504,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,6460,20502,South Central West,84,Milford
9011690300,9180690300,6903,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,6320,20301,Shoreline Southeastern,95,New London
9011690400,9180690400,6904,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,6320,20301,Shoreline Southeastern,95,New London
9011690500,9180690500,6905,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,6320,20301,Shoreline Southeastern,95,New London
9011690700,9180690700,6907,New London,901152350,918052350,New London,9011,Southeastern Connecticut Planning Region,9180,6320,20301,Shoreline Southeastern,95,New London
9009154200,9170154200,1542,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9009154500,9170154500,1545,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9009154600,9170154600,1546,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9009154800,9170154800,1548,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9009154900,9170154900,1549,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9009155100,9170155100,1551,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9009150700,9170150700,1507,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,6461,20502,South Central West,84,Milford
9009157300,9170157300,1573,Orange,900957600,917057600,New Haven,9009,South Central Connecticut Planning Region,9170,6477,20502,South Central West,205,Region 5
9009161100,9170161100,1611,Bethany,900904580,917004580,New Haven,9009,South Central Connecticut Planning Region,9170,6524,20502,South Central West,205,Region 5
9009165100,9170165100,1651,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,6517,20503,South Central North,62,Hamden
9009157200,9170157200,1572,Orange,900957600,917057600,New Haven,9009,South Central Connecticut Planning Region,9170,6477,20502,South Central West,205,Region 5
9015800700,9180800700,8007,Windham,901586790,918086790,Windham,9015,Southeastern Connecticut Planning Region,9180,6226,20302,Inland Southeastern,163,Windham
9015815000,9150815000,8150,Chaplin,901513810,915013810,Windham,9015,Northeastern Connecticut Planning Region,9150,6235,20204,Northeastern Planning Region & Stafford Town,211,Region 11
9001010400,9190010400,104,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6831,20801,Stamford & Greenwich Towns,57,Greenwich
9013528100,9110528100,5281,Andover,901301080,911001080,Tolland,9013,Capitol Planning Region,9110,6232,20203,Capitol East,208,Region 8
9001050400,9190050400,504,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,6880,20803,Norwalk & Westport Towns,158,Westport
9001060700,9120060700,607,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001060800,9120060800,608,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001060900,9120060900,609,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001211300,9190211300,2113,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6811,20804,Western North,34,Danbury
9001020200,9190020200,202,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6903,20801,Stamford & Greenwich Towns,135,Stamford
9001020700,9190020700,207,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6905,20801,Stamford & Greenwich Towns,135,Stamford
9001045101,9190045101,451.01,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,6897,20802,Western Central,161,Wilton
9001050600,9190050600,506,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,6880,20803,Norwalk & Westport Towns,158,Westport
9001060600,9120060600,606,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6890,20702,Bridgeport Suburban,51,Fairfield
9001072900,9120072900,729,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6606,20701,Bridgeport Town,15,Bridgeport
9001211100,9190211100,2111,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6811,20804,Western North,34,Danbury
9001074000,9120074000,740,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6608,20701,Bridgeport Town,15,Bridgeport
9001110301,9140110301,1103.01,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,6484,20603,Naugatuck Valley South,126,Shelton
9001211400,9190211400,2114,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6811,20804,Western North,34,Danbury
9001220100,9190220100,2201,New Fairfield,900150860,919050860,Fairfield,9001,Western Connecticut Planning Region,9190,6812,20804,Western North,91,New Fairfield
9001220300,9190220300,2203,New Fairfield,900150860,919050860,Fairfield,9001,Western Connecticut Planning Region,9190,6812,20804,Western North,91,New Fairfield
9001245300,9190245300,2453,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,6877,20802,Western Central,118,Ridgefield
9007580100,9130580100,5801,Middlefield,900747080,913047080,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6455,20400,Lower Connecticut River Valley,213,Region 13
9015820000,9150820000,8200,Hampton,901536000,915036000,Windham,9015,Northeastern Connecticut Planning Region,9150,6247,20204,Northeastern Planning Region & Stafford Town,211,Region 11
9015825000,9150825000,8250,Scotland,901567400,915067400,Windham,9015,Northeastern Connecticut Planning Region,9150,6264,20204,Northeastern Planning Region & Stafford Town,211,Region 11
9015906100,9150906100,9061,Canterbury,901512130,915012130,Windham,9015,Northeastern Connecticut Planning Region,9150,6331,20204,Northeastern Planning Region & Stafford Town,22,Canterbury
9015907300,9150907300,9073,Plainfield,901559980,915059980,Windham,9015,Northeastern Connecticut Planning Region,9150,6374,20204,Northeastern Planning Region & Stafford Town,109,Plainfield
9015900200,9150900200,9002,Thompson,901575870,915075870,Windham,9015,Northeastern Connecticut Planning Region,9150,6255,20204,Northeastern Planning Region & Stafford Town,141,Thompson
9015903200,9150903200,9032,Putnam,901562710,915062710,Windham,9015,Northeastern Connecticut Planning Region,9150,6260,20204,Northeastern Planning Region & Stafford Town,116,Putnam
9001021900,9190021900,219,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6902,20801,Stamford & Greenwich Towns,135,Stamford
9001022000,9190022000,220,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6902,20801,Stamford & Greenwich Towns,135,Stamford
9015908100,9150908100,9081,Sterling,901573420,915073420,Windham,9015,Northeastern Connecticut Planning Region,9150,6377,20204,Northeastern Planning Region & Stafford Town,136,Sterling
9001061200,9120061200,612,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6825,20702,Bridgeport Suburban,51,Fairfield
9001061500,9120061500,615,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001061600,9120061600,616,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001070100,9120070100,701,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6605,20701,Bridgeport Town,15,Bridgeport
9013530200,9110530200,5302,Vernon,901378250,911078250,Tolland,9013,Capitol Planning Region,9110,6066,20205,"East Hartford, Manchester & Vernon Towns",146,Vernon
9015904400,9150904400,9044,Killingly,901540500,915040500,Windham,9015,Northeastern Connecticut Planning Region,9150,6241,20204,Northeastern Planning Region & Stafford Town,69,Killingly
9013850100,9110850100,8501,Coventry,901317800,911017800,Tolland,9013,Capitol Planning Region,9110,6238,20203,Capitol East,32,Coventry
9001022400,9190022400,224,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6902,20801,Stamford & Greenwich Towns,135,Stamford
9001022300,9190022300,223,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6902,20801,Stamford & Greenwich Towns,135,Stamford
9001070300,9120070300,703,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6605,20701,Bridgeport Town,15,Bridgeport
9001070400,9120070400,704,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6604,20701,Bridgeport Town,15,Bridgeport
9001070500,9120070500,705,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6604,20701,Bridgeport Town,15,Bridgeport
9001070600,9120070600,706,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6604,20701,Bridgeport Town,15,Bridgeport
9001070900,9120070900,709,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6605,20701,Bridgeport Town,15,Bridgeport
9001070200,9120070200,702,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,6605,20701,Bridgeport Town,15,Bridgeport
9007541700,9130541700,5417,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6457,20400,Lower Connecticut River Valley,83,Middletown
9007542200,9130542200,5422,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6457,20400,Lower Connecticut River Valley,83,Middletown
9007570100,9130570100,5701,Cromwell,900718080,913018080,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6416,20400,Lower Connecticut River Valley,33,Cromwell
9003501300,9110501300,5013,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6120,20201,Hartford Town,64,Hartford
9003501500,9110501500,5015,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6112,20201,Hartford Town,64,Hartford
9011696401,9180696401,6964.01,Norwich,901156270,918056270,New London,9011,Southeastern Connecticut Planning Region,9180,6360,20302,Inland Southeastern,104,Norwich
9011696701,9180696701,6967.01,Norwich,901156270,918056270,New London,9011,Southeastern Connecticut Planning Region,9180,6360,20302,Inland Southeastern,104,Norwich
9011660104,9130660104,6601.04,Old Lyme,901157040,913057040,New London,9011,Lower Connecticut River Valley Planning Region,9130,6371,20400,Lower Connecticut River Valley,218,Region 18
9011660103,9130660103,6601.03,Old Lyme,901157040,913057040,New London,9011,Lower Connecticut River Valley Planning Region,9130,6371,20400,Lower Connecticut River Valley,218,Region 18
9009140800,9170140800,1408,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6519,20501,New Haven Town,93,New Haven
9009141000,9170141000,1410,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6515,20501,New Haven Town,93,New Haven
9009141100,9170141100,1411,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,6515,20501,New Haven Town,93,New Haven
9003473100,9110473100,4731,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,6095,20202,Connecticut River North,164,Windsor
9009130101,9140130101,1301.01,Seymour,900967610,914067610,New Haven,9009,Naugatuck Valley Planning Region,9140,6483,20603,Naugatuck Valley South,124,Seymour
9009130102,9140130102,1301.02,Seymour,900967610,914067610,New Haven,9009,Naugatuck Valley Planning Region,9140,6483,20603,Naugatuck Valley South,124,Seymour
9009361500,9170361500,3615,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,6516,20502,South Central West,156,West Haven
9007541600,9130541600,5416,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,6457,20400,Lower Connecticut River Valley,83,Middletown
9003473700,9110473700,4737,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,6095,20202,Connecticut River North,164,Windsor
9003473800,9110473800,4738,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,6095,20202,Connecticut River North,164,Windsor
9003476200,9110476200,4762,Windsor Locks,900387070,911087070,Hartford,9003,Capitol Planning Region,9110,6096,20202,Connecticut River North,165,Windsor Locks
9003480300,9110480300,4803,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003484200,9110484200,4842,East Windsor,900324800,911024800,Hartford,9003,Capitol Planning Region,9110,6016,20202,Connecticut River North,47,East Windsor
9003500900,9110500900,5009,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6120,20201,Hartford Town,64,Hartford
9003487500,9110487500,4875,South Windsor,900371390,911071390,Hartford,9003,Capitol Planning Region,9110,6074,20202,Connecticut River North,132,South Windsor
9003503300,9110503300,5033,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6105,20201,Hartford Town,64,Hartford
9003466101,9110466101,4661.01,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,6070,20208,Capitol West,128,Simsbury
9003477101,9110477101,4771.01,Suffield,900374540,911074540,Hartford,9003,Capitol Planning Region,9110,6078,20202,Connecticut River North,139,Suffield
9003481300,9110481300,4813,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003473601,9110473601,4736.01,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,6095,20202,Connecticut River North,164,Windsor
9003480400,9110480400,4804,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003480500,9110480500,4805,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003480600,9110480600,4806,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003480700,9110480700,4807,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003480900,9110480900,4809,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003510500,9110510500,5105,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6118,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003511000,9110511000,5110,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6118,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003511100,9110511100,5111,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6118,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003511200,9110511200,5112,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6108,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003511400,9110511400,5114,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6108,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003481200,9110481200,4812,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003494600,9110494600,4946,Newington,900352140,911052140,Hartford,9003,Capitol Planning Region,9110,6111,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",94,Newington
9003496100,9110496100,4961,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6110,20208,Capitol West,155,West Hartford
9003496200,9110496200,4962,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6110,20208,Capitol West,155,West Hartford
9003496300,9110496300,4963,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6107,20208,Capitol West,155,West Hartford
9003430203,9110430203,4302.03,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,6489,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington
9003477200,9110477200,4772,Suffield,900374540,911074540,Hartford,9003,Capitol Planning Region,9110,6093,20202,Connecticut River North,139,Suffield
9003462201,9110462201,4622.01,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,6001,20208,Capitol West,4,Avon
9003464102,9110464102,4641.02,Canton,900312270,911012270,Hartford,9003,Capitol Planning Region,9110,6019,20208,Capitol West,23,Canton
9003520100,9110520100,5201,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,6033,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury
9003520202,9110520202,5202.02,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,6073,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury
9003501700,9110501700,5017,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6120,20201,Hartford Town,64,Hartford
9003466202,9110466202,4662.02,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,6092,20208,Capitol West,128,Simsbury
9003415400,9110415400,4154,New Britain,900350440,911050440,Hartford,9003,Capitol Planning Region,9110,6051,20207,"New Britain, Southington, Berlin & Plainville Towns",89,New Britain
9003416500,9110416500,4165,New Britain,900350440,911050440,Hartford,9003,Capitol Planning Region,9110,6053,20207,"New Britain, Southington, Berlin & Plainville Towns",89,New Britain
9003462102,9110462102,4621.02,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,6001,20208,Capitol West,4,Avon
9003405500,9140405500,4055,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9003464101,9110464101,4641.01,Canton,900312270,911012270,Hartford,9003,Capitol Planning Region,9110,6019,20208,Capitol West,23,Canton
9003473502,9110473502,4735.02,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,6095,20202,Connecticut River North,164,Windsor
9003500100,9110500100,5001,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6114,20201,Hartford Town,64,Hartford
9003501800,9110501800,5018,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6120,20201,Hartford Town,64,Hartford
9003510600,9110510600,5106,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,6118,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford
9003515102,9110515102,5151.02,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,6040,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester
9003330100,9160330100,3301,Hartland,900337140,916037140,Hartford,9003,Northwest Hills Planning Region,9160,6091,20100,Northwest Hills,65,Hartland
9003400200,9110400200,4002,Berlin,900304300,911004300,Hartford,9003,Capitol Planning Region,9110,6037,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin
9003497100,9110497100,4971,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6119,20208,Capitol West,155,West Hartford
9003405100,9140405100,4051,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9003405300,9140405300,4053,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9003406100,9140406100,4061,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9003496400,9110496400,4964,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6107,20208,Capitol West,155,West Hartford
9003496500,9110496500,4965,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6107,20208,Capitol West,155,West Hartford
9003496600,9110496600,4966,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6107,20208,Capitol West,155,West Hartford
9003496700,9110496700,4967,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6119,20208,Capitol West,155,West Hartford
9003468101,9110468101,4681.01,Granby,900332640,911032640,Hartford,9003,Capitol Planning Region,9110,6090,20208,Capitol West,56,Granby
9003466102,9110466102,4661.02,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,6070,20208,Capitol West,128,Simsbury
9003487400,9110487400,4874,South Windsor,900371390,911071390,Hartford,9003,Capitol Planning Region,9110,6074,20202,Connecticut River North,132,South Windsor
9003471300,9110471300,4713,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,6002,20202,Connecticut River North,11,Bloomfield
9003460302,9110460302,4603.02,Farmington,900327600,911027600,Hartford,9003,Capitol Planning Region,9110,6085,20208,Capitol West,52,Farmington
9003430202,9110430202,4302.02,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,6489,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington
9003430400,9110430400,4304,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,6479,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington
9003462101,9110462101,4621.01,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,6001,20208,Capitol West,4,Avon
9003470100,9110470100,4701,East Granby,900322070,911022070,Hartford,9003,Capitol Planning Region,9110,6026,20208,Capitol West,40,East Granby
9003484100,9110484100,4841,East Windsor,900324800,911024800,Hartford,9003,Capitol Planning Region,9110,6088,20202,Connecticut River North,47,East Windsor
9003520501,9110520501,5205.01,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,6073,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury
9003468102,9110468102,4681.02,Granby,900332640,911032640,Hartford,9003,Capitol Planning Region,9110,6035,20208,Capitol West,56,Granby
9003466300,9110466300,4663,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,6070,20208,Capitol West,128,Simsbury
9003481000,9110481000,4810,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003481100,9110481100,4811,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,6082,20202,Connecticut River North,49,Enfield
9003460202,9110460202,4602.02,Farmington,900327600,911027600,Hartford,9003,Capitol Planning Region,9110,6032,20208,Capitol West,52,Farmington
9003501400,9110501400,5014,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6112,20201,Hartford Town,64,Hartford
9003473501,9110473501,4735.01,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,6095,20202,Connecticut River North,164,Windsor
9003476100,9110476100,4761,Windsor Locks,900387070,911087070,Hartford,9003,Capitol Planning Region,9110,6096,20202,Connecticut River North,165,Windsor Locks
9003420700,9110420700,4207,Plainville,900360120,911060120,Hartford,9003,Capitol Planning Region,9110,6062,20207,"New Britain, Southington, Berlin & Plainville Towns",110,Plainville
9003430301,9110430301,4303.01,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,6489,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington
9003471400,9110471400,4714,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,6002,20202,Connecticut River North,11,Bloomfield
9003405900,9140405900,4059,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9003476300,9110476300,4763,Windsor Locks,900387070,911087070,Hartford,9003,Capitol Planning Region,9110,6096,20202,Connecticut River North,165,Windsor Locks
9003406001,9140406001,4060.01,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,6010,20602,Naugatuck Valley North,17,Bristol
9003496800,9110496800,4968,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6110,20208,Capitol West,155,West Hartford
9003496900,9110496900,4969,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6119,20208,Capitol West,155,West Hartford
9003497000,9110497000,4970,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6119,20208,Capitol West,155,West Hartford
9003497200,9110497200,4972,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,6117,20208,Capitol West,155,West Hartford
9003502100,9110502100,5021,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,6103,20201,Hartford Town,64,Hartford
9001205100,9190205100,2051,Brookfield,900108980,919008980,Fairfield,9001,Western Connecticut Planning Region,9190,6804,20804,Western North,18,Brookfield
9001210900,9190210900,2109,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,6811,20804,Western North,34,Danbury
9001042500,9190042500,425,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6851,20803,Norwalk & Westport Towns,103,Norwalk
9001105100,9120105100,1051,Easton,900123890,912023890,Fairfield,9001,Greater Bridgeport Planning Region,9120,6612,20702,Bridgeport Suburban,209,Region 9
9001060400,9120060400,604,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6824,20702,Bridgeport Suburban,51,Fairfield
9001050500,9190050500,505,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,6880,20803,Norwalk & Westport Towns,158,Westport
9001010102,9190010102,101.02,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,6831,20801,Stamford & Greenwich Towns,57,Greenwich
9001060200,9120060200,602,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6825,20702,Bridgeport Suburban,51,Fairfield
9001240200,9190240200,2402,Redding,900163480,919063480,Fairfield,9001,Western Connecticut Planning Region,9190,6896,20802,Western Central,209,Region 9
9001205300,9190205300,2053,Brookfield,900108980,919008980,Fairfield,9001,Western Connecticut Planning Region,9190,6804,20804,Western North,18,Brookfield
9001081000,9120081000,810,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,6614,20702,Bridgeport Suburban,138,Stratford
9001220200,9190220200,2202,New Fairfield,900150860,919050860,Fairfield,9001,Western Connecticut Planning Region,9190,6812,20804,Western North,91,New Fairfield
9001230400,9190230400,2304,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,6470,20804,Western North,97,Newtown
9001245400,9190245400,2454,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,6877,20802,Western Central,118,Ridgefield
9001100200,9120100200,1002,Monroe,900148620,912048620,Fairfield,9001,Greater Bridgeport Planning Region,9120,6468,20702,Bridgeport Suburban,85,Monroe
9001090100,9120090100,901,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,6611,20702,Bridgeport Suburban,144,Trumbull
9001055200,9190055200,552,Weston,900183430,919083430,Fairfield,9001,Western Connecticut Planning Region,9190,6883,20802,Western Central,157,Weston
9001045400,9190045400,454,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,6897,20802,Western Central,161,Wilton
9001035400,9190035400,354,New Canaan,900150580,919050580,Fairfield,9001,Western Connecticut Planning Region,9190,6840,20802,Western Central,90,New Canaan
9001042800,9190042800,428,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,6851,20803,Norwalk & Westport Towns,103,Norwalk
9001245600,9190245600,2456,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,6877,20802,Western Central,118,Ridgefield
9001020400,9190020400,204,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,6903,20801,Stamford & Greenwich Towns,135,Stamford
9001090600,9120090600,906,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,6611,20702,Bridgeport Suburban,144,Trumbull
